DateTime,Open,High,Low,Close,Volume,AdjustmentClose,SymbolID,TimeFrame
2014-05-01 01:38:00,1.81613,1.81611,1.81612,1.81613,16627,1.81613,GBPAUD,1min
2014-05-01 01:39:00,1.81617,1.81612,1.81612,1.81617,16638,1.81617,GBPAUD,1min
2014-05-01 01:40:00,1.81617,1.81614,1.81617,1.81615,16649,1.81615,GBPAUD,1min
2014-05-01 01:41:00,1.81618,1.81615,1.81615,1.81616,16655,1.81616,GBPAUD,1min
2014-05-01 01:42:00,1.81616,1.81616,1.81616,1.81616,16656,1.81616,GBPAUD,1min
2014-05-01 01:43:00,1.81616,1.81615,1.81616,1.81615,16661,1.81615,GBPAUD,1min
2014-05-01 01:44:00,1.81615,1.81615,1.81615,1.81615,16663,1.81615,GBPAUD,1min
2014-05-01 01:45:00,1.81613,1.81613,1.81613,1.81613,16664,1.81613,GBPAUD,1min
2014-05-01 01:46:00,1.81613,1.81598,1.81613,1.81598,16697,1.81598,GBPAUD,1min
2014-05-01 01:47:00,1.81621,1.81596,1.81598,1.81621,16811,1.81621,GBPAUD,1min
2014-05-01 01:48:00,1.81623,1.81613,1.81621,1.81623,16858,1.81623,GBPAUD,1min
2014-05-01 01:49:00,1.81623,1.81606,1.81623,1.81606,16875,1.81606,GBPAUD,1min
2014-05-01 01:50:00,1.81607,1.81604,1.81604,1.81607,16891,1.81607,GBPAUD,1min
2014-05-01 01:51:00,1.81610,1.81604,1.81607,1.81604,16903,1.81604,GBPAUD,1min
2014-05-01 01:52:00,1.81609,1.81605,1.81605,1.81609,16908,1.81609,GBPAUD,1min
2014-05-01 01:53:00,1.81610,1.81606,1.81610,1.81606,16917,1.81606,GBPAUD,1min
2014-05-01 01:54:00,1.81609,1.81596,1.81604,1.81601,16948,1.81601,GBPAUD,1min
2014-05-01 01:55:00,1.81641,1.81600,1.81601,1.81638,17028,1.81638,GBPAUD,1min
2014-05-01 01:56:00,1.81638,1.81601,1.81638,1.81623,17108,1.81623,GBPAUD,1min
2014-05-01 01:57:00,1.81631,1.81612,1.81623,1.81612,17166,1.81612,GBPAUD,1min
2014-05-01 01:58:00,1.81624,1.81615,1.81615,1.81617,17192,1.81617,GBPAUD,1min
2014-05-01 01:59:00,1.81617,1.81601,1.81617,1.81601,17215,1.81601,GBPAUD,1min
2014-05-01 02:00:00,1.81601,1.81571,1.81601,1.81571,17259,1.81571,GBPAUD,1min
2014-05-01 02:01:00,1.81626,1.81566,1.81566,1.81619,17367,1.81619,GBPAUD,1min
2014-05-01 02:02:00,1.81643,1.81619,1.81622,1.81643,17411,1.81643,GBPAUD,1min
2014-05-01 02:03:00,1.81676,1.81643,1.81643,1.81676,17555,1.81676,GBPAUD,1min
2014-05-01 02:04:00,1.81677,1.81660,1.81676,1.81665,17638,1.81665,GBPAUD,1min
2014-05-01 02:05:00,1.81674,1.81663,1.81665,1.81666,17694,1.81666,GBPAUD,1min
2014-05-01 02:06:00,1.81682,1.81661,1.81669,1.81677,17791,1.81677,GBPAUD,1min
2014-05-01 02:07:00,1.81691,1.81651,1.81676,1.81676,18110,1.81676,GBPAUD,1min
2014-05-01 02:08:00,1.81685,1.81653,1.81676,1.81683,18314,1.81683,GBPAUD,1min
2014-05-01 02:09:00,1.81683,1.81643,1.81682,1.81665,18517,1.81665,GBPAUD,1min
2014-05-01 02:10:00,1.81687,1.81639,1.81664,1.81680,18680,1.81680,GBPAUD,1min
2014-05-01 02:11:00,1.81689,1.81667,1.81680,1.81669,18825,1.81669,GBPAUD,1min
2014-05-01 02:12:00,1.81693,1.81670,1.81674,1.81677,18961,1.81677,GBPAUD,1min
2014-05-01 02:13:00,1.81689,1.81663,1.81674,1.81664,19024,1.81664,GBPAUD,1min
2014-05-01 02:14:00,1.81665,1.81613,1.81665,1.81640,19186,1.81640,GBPAUD,1min
2014-05-01 02:15:00,1.81658,1.81637,1.81640,1.81651,19274,1.81651,GBPAUD,1min
2014-05-01 02:16:00,1.81695,1.81651,1.81652,1.81695,19377,1.81695,GBPAUD,1min
2014-05-01 02:17:00,1.81699,1.81659,1.81698,1.81668,19521,1.81668,GBPAUD,1min
2014-05-01 02:18:00,1.81679,1.81624,1.81668,1.81627,19638,1.81627,GBPAUD,1min
2014-05-01 02:19:00,1.81670,1.81629,1.81629,1.81648,19759,1.81648,GBPAUD,1min
2014-05-01 02:20:00,1.81648,1.81638,1.81648,1.81639,19807,1.81639,GBPAUD,1min
2014-05-01 02:21:00,1.81669,1.81619,1.81640,1.81669,19926,1.81669,GBPAUD,1min
2014-05-01 02:22:00,1.81672,1.81592,1.81670,1.81594,20064,1.81594,GBPAUD,1min
2014-05-01 02:23:00,1.81594,1.81492,1.81594,1.81509,20329,1.81509,GBPAUD,1min
2014-05-01 02:24:00,1.81571,1.81504,1.81510,1.81530,20531,1.81530,GBPAUD,1min
2014-05-01 02:25:00,1.81584,1.81521,1.81534,1.81583,20669,1.81583,GBPAUD,1min
2014-05-01 02:26:00,1.81602,1.81554,1.81583,1.81596,20761,1.81596,GBPAUD,1min
2014-05-01 02:27:00,1.81642,1.81599,1.81599,1.81629,20870,1.81629,GBPAUD,1min
2014-05-01 02:28:00,1.81634,1.81550,1.81627,1.81575,21065,1.81575,GBPAUD,1min
2014-05-01 02:29:00,1.81575,1.81548,1.81574,1.81553,21174,1.81553,GBPAUD,1min
2014-05-01 02:30:00,1.81572,1.81547,1.81553,1.81556,21306,1.81556,GBPAUD,1min
2014-05-01 02:31:00,1.81577,1.81553,1.81556,1.81553,21365,1.81553,GBPAUD,1min
2014-05-01 02:32:00,1.81553,1.81509,1.81553,1.81513,21442,1.81513,GBPAUD,1min
2014-05-01 02:33:00,1.81552,1.81514,1.81514,1.81546,21540,1.81546,GBPAUD,1min
2014-05-01 02:34:00,1.81577,1.81548,1.81548,1.81563,21596,1.81563,GBPAUD,1min
2014-05-01 02:35:00,1.81593,1.81553,1.81564,1.81561,21729,1.81561,GBPAUD,1min
2014-05-01 02:36:00,1.81561,1.81519,1.81561,1.81544,21852,1.81544,GBPAUD,1min
2014-05-01 02:37:00,1.81549,1.81532,1.81544,1.81532,21904,1.81532,GBPAUD,1min
2014-05-01 02:38:00,1.81534,1.81504,1.81533,1.81516,22021,1.81516,GBPAUD,1min
2014-05-01 02:39:00,1.81559,1.81516,1.81519,1.81550,22115,1.81550,GBPAUD,1min
2014-05-01 02:40:00,1.81580,1.81550,1.81550,1.81569,22179,1.81569,GBPAUD,1min
2014-05-01 02:41:00,1.81629,1.81569,1.81575,1.81604,22302,1.81604,GBPAUD,1min
2014-05-01 02:42:00,1.81619,1.81594,1.81604,1.81599,22413,1.81599,GBPAUD,1min
2014-05-01 02:43:00,1.81601,1.81579,1.81599,1.81583,22475,1.81583,GBPAUD,1min
2014-05-01 02:44:00,1.81591,1.81563,1.81581,1.81569,22529,1.81569,GBPAUD,1min
2014-05-01 02:45:00,1.81571,1.81562,1.81567,1.81563,22561,1.81563,GBPAUD,1min
2014-05-01 02:46:00,1.81569,1.81539,1.81563,1.81544,22619,1.81544,GBPAUD,1min
2014-05-01 02:47:00,1.81544,1.81513,1.81544,1.81522,22717,1.81522,GBPAUD,1min
2014-05-01 02:48:00,1.81526,1.81451,1.81524,1.81491,22881,1.81491,GBPAUD,1min
2014-05-01 02:49:00,1.81538,1.81491,1.81491,1.81519,23008,1.81519,GBPAUD,1min
2014-05-01 02:50:00,1.81531,1.81512,1.81519,1.81517,23096,1.81517,GBPAUD,1min
2014-05-01 02:51:00,1.81537,1.81516,1.81517,1.81537,23136,1.81537,GBPAUD,1min
2014-05-01 02:52:00,1.81561,1.81534,1.81537,1.81554,23187,1.81554,GBPAUD,1min
2014-05-01 02:53:00,1.81556,1.81540,1.81551,1.81546,23243,1.81546,GBPAUD,1min
2014-05-01 02:54:00,1.81549,1.81541,1.81547,1.81545,23254,1.81545,GBPAUD,1min
2014-05-01 02:55:00,1.81552,1.81527,1.81552,1.81529,23300,1.81529,GBPAUD,1min
2014-05-01 02:56:00,1.81530,1.81511,1.81529,1.81523,23364,1.81523,GBPAUD,1min
2014-05-01 02:57:00,1.81596,1.81525,1.81526,1.81592,23472,1.81592,GBPAUD,1min
2014-05-01 02:58:00,1.81614,1.81590,1.81592,1.81614,23533,1.81614,GBPAUD,1min
2014-05-01 02:59:00,1.81614,1.81607,1.81614,1.81613,23560,1.81613,GBPAUD,1min
2014-05-01 03:00:00,1.81619,1.81609,1.81612,1.81615,23584,1.81615,GBPAUD,1min
2014-05-01 03:01:00,1.81660,1.81610,1.81615,1.81634,23715,1.81634,GBPAUD,1min
2014-05-01 03:02:00,1.81639,1.81626,1.81632,1.81638,23783,1.81638,GBPAUD,1min
2014-05-01 03:03:00,1.81673,1.81632,1.81638,1.81668,23916,1.81668,GBPAUD,1min
2014-05-01 03:04:00,1.81686,1.81661,1.81668,1.81685,23978,1.81685,GBPAUD,1min
2014-05-01 03:05:00,1.81687,1.81674,1.81687,1.81674,24010,1.81674,GBPAUD,1min
2014-05-01 03:06:00,1.81674,1.81630,1.81674,1.81630,24069,1.81630,GBPAUD,1min
2014-05-01 03:07:00,1.81630,1.81534,1.81628,1.81537,24202,1.81537,GBPAUD,1min
2014-05-01 03:08:00,1.81550,1.81533,1.81537,1.81535,24272,1.81535,GBPAUD,1min
2014-05-01 03:09:00,1.81546,1.81531,1.81537,1.81544,24326,1.81544,GBPAUD,1min
2014-05-01 03:10:00,1.81551,1.81530,1.81542,1.81550,24378,1.81550,GBPAUD,1min
2014-05-01 03:11:00,1.81556,1.81546,1.81550,1.81556,24413,1.81556,GBPAUD,1min
2014-05-01 03:12:00,1.81595,1.81548,1.81556,1.81593,24490,1.81593,GBPAUD,1min
2014-05-01 03:13:00,1.81596,1.81591,1.81593,1.81593,24508,1.81593,GBPAUD,1min
2014-05-01 03:14:00,1.81600,1.81592,1.81593,1.81592,24565,1.81592,GBPAUD,1min
2014-05-01 03:15:00,1.81595,1.81565,1.81595,1.81567,24615,1.81567,GBPAUD,1min
2014-05-01 03:16:00,1.81573,1.81548,1.81567,1.81553,24659,1.81553,GBPAUD,1min
2014-05-01 03:17:00,1.81592,1.81554,1.81554,1.81587,24703,1.81587,GBPAUD,1min
2014-05-01 03:18:00,1.81611,1.81580,1.81587,1.81611,24812,1.81611,GBPAUD,1min
2014-05-01 03:19:00,1.81656,1.81613,1.81619,1.81641,24894,1.81641,GBPAUD,1min
2014-05-01 03:20:00,1.81664,1.81641,1.81641,1.81655,24973,1.81655,GBPAUD,1min
2014-05-01 03:21:00,1.81659,1.81648,1.81658,1.81648,25006,1.81648,GBPAUD,1min
2014-05-01 03:22:00,1.81659,1.81648,1.81649,1.81659,25027,1.81659,GBPAUD,1min
2014-05-01 03:23:00,1.81659,1.81642,1.81659,1.81652,25076,1.81652,GBPAUD,1min
2014-05-01 03:24:00,1.81660,1.81646,1.81652,1.81659,25115,1.81659,GBPAUD,1min
2014-05-01 03:25:00,1.81659,1.81644,1.81659,1.81650,25163,1.81650,GBPAUD,1min
2014-05-01 03:26:00,1.81648,1.81626,1.81648,1.81626,25213,1.81626,GBPAUD,1min
2014-05-01 03:27:00,1.81635,1.81618,1.81626,1.81626,25284,1.81626,GBPAUD,1min
2014-05-01 03:28:00,1.81628,1.81622,1.81626,1.81622,25318,1.81622,GBPAUD,1min
2014-05-01 03:29:00,1.81622,1.81591,1.81622,1.81597,25381,1.81597,GBPAUD,1min
2014-05-01 03:30:00,1.81610,1.81585,1.81597,1.81600,25431,1.81600,GBPAUD,1min
2014-05-01 03:31:00,1.81600,1.81556,1.81600,1.81568,25541,1.81568,GBPAUD,1min
2014-05-01 03:32:00,1.81584,1.81532,1.81565,1.81573,25692,1.81573,GBPAUD,1min
2014-05-01 03:33:00,1.81575,1.81540,1.81575,1.81542,25785,1.81542,GBPAUD,1min
2014-05-01 03:34:00,1.81544,1.81535,1.81542,1.81544,25842,1.81544,GBPAUD,1min
2014-05-01 03:35:00,1.81546,1.81528,1.81544,1.81539,25936,1.81539,GBPAUD,1min
2014-05-01 03:36:00,1.81546,1.81512,1.81539,1.81520,26063,1.81520,GBPAUD,1min
2014-05-01 03:37:00,1.81537,1.81520,1.81520,1.81533,26123,1.81533,GBPAUD,1min
2014-05-01 03:38:00,1.81534,1.81495,1.81533,1.81514,26223,1.81514,GBPAUD,1min
2014-05-01 03:39:00,1.81511,1.81489,1.81511,1.81497,26291,1.81497,GBPAUD,1min
2014-05-01 03:40:00,1.81497,1.81489,1.81497,1.81492,26322,1.81492,GBPAUD,1min
2014-05-01 03:41:00,1.81501,1.81487,1.81492,1.81489,26380,1.81489,GBPAUD,1min
2014-05-01 03:42:00,1.81523,1.81483,1.81487,1.81504,26499,1.81504,GBPAUD,1min
2014-05-01 03:43:00,1.81510,1.81467,1.81506,1.81476,26616,1.81476,GBPAUD,1min
2014-05-01 03:44:00,1.81489,1.81475,1.81477,1.81484,26660,1.81484,GBPAUD,1min
2014-05-01 03:45:00,1.81484,1.81453,1.81484,1.81454,26728,1.81454,GBPAUD,1min
2014-05-01 03:46:00,1.81454,1.81448,1.81454,1.81449,26759,1.81449,GBPAUD,1min
2014-05-01 03:47:00,1.81454,1.81430,1.81450,1.81430,26802,1.81430,GBPAUD,1min
2014-05-01 03:48:00,1.81442,1.81424,1.81430,1.81442,26872,1.81442,GBPAUD,1min
2014-05-01 03:49:00,1.81471,1.81439,1.81442,1.81461,26963,1.81461,GBPAUD,1min
2014-05-01 03:50:00,1.81477,1.81455,1.81461,1.81459,27024,1.81459,GBPAUD,1min
2014-05-01 03:51:00,1.81462,1.81427,1.81457,1.81438,27117,1.81438,GBPAUD,1min
2014-05-01 03:52:00,1.81446,1.81428,1.81438,1.81428,27179,1.81428,GBPAUD,1min
2014-05-01 03:53:00,1.81445,1.81428,1.81428,1.81432,27236,1.81432,GBPAUD,1min
2014-05-01 03:54:00,1.81439,1.81425,1.81435,1.81436,27280,1.81436,GBPAUD,1min
2014-05-01 03:55:00,1.81438,1.81433,1.81437,1.81438,27296,1.81438,GBPAUD,1min
2014-05-01 03:56:00,1.81438,1.81401,1.81436,1.81401,27366,1.81401,GBPAUD,1min
2014-05-01 03:57:00,1.81420,1.81392,1.81404,1.81403,27499,1.81403,GBPAUD,1min
2014-05-01 03:58:00,1.81413,1.81404,1.81406,1.81407,27558,1.81407,GBPAUD,1min
2014-05-01 03:59:00,1.81416,1.81400,1.81408,1.81414,27638,1.81414,GBPAUD,1min
2014-05-01 04:00:00,1.81424,1.81410,1.81414,1.81419,27689,1.81419,GBPAUD,1min
2014-05-01 04:01:00,1.81457,1.81418,1.81419,1.81456,27761,1.81456,GBPAUD,1min
2014-05-01 04:02:00,1.81466,1.81453,1.81456,1.81459,27814,1.81459,GBPAUD,1min
2014-05-01 04:03:00,1.81472,1.81458,1.81459,1.81472,27846,1.81472,GBPAUD,1min
2014-05-01 04:04:00,1.81472,1.81459,1.81472,1.81459,27867,1.81459,GBPAUD,1min
2014-05-01 04:05:00,1.81459,1.81443,1.81459,1.81443,27944,1.81443,GBPAUD,1min
2014-05-01 04:06:00,1.81443,1.81431,1.81442,1.81433,27981,1.81433,GBPAUD,1min
2014-05-01 04:07:00,1.81464,1.81432,1.81433,1.81463,28052,1.81463,GBPAUD,1min
2014-05-01 04:08:00,1.81488,1.81461,1.81461,1.81488,28118,1.81488,GBPAUD,1min
2014-05-01 04:09:00,1.81485,1.81482,1.81485,1.81482,28131,1.81482,GBPAUD,1min
2014-05-01 04:10:00,1.81482,1.81453,1.81482,1.81453,28172,1.81453,GBPAUD,1min
2014-05-01 04:11:00,1.81453,1.81434,1.81453,1.81436,28236,1.81436,GBPAUD,1min
2014-05-01 04:12:00,1.81440,1.81432,1.81436,1.81432,28264,1.81432,GBPAUD,1min
2014-05-01 04:13:00,1.81437,1.81425,1.81432,1.81431,28317,1.81431,GBPAUD,1min
2014-05-01 04:14:00,1.81442,1.81418,1.81431,1.81434,28384,1.81434,GBPAUD,1min
2014-05-01 04:15:00,1.81461,1.81432,1.81434,1.81451,28460,1.81451,GBPAUD,1min
2014-05-01 04:16:00,1.81485,1.81451,1.81452,1.81485,28496,1.81485,GBPAUD,1min
2014-05-01 04:17:00,1.81493,1.81426,1.81486,1.81437,28599,1.81437,GBPAUD,1min
2014-05-01 04:18:00,1.81452,1.81421,1.81436,1.81452,28676,1.81452,GBPAUD,1min
2014-05-01 04:19:00,1.81479,1.81452,1.81452,1.81464,28813,1.81464,GBPAUD,1min
2014-05-01 04:20:00,1.81467,1.81398,1.81465,1.81399,29004,1.81399,GBPAUD,1min
2014-05-01 04:21:00,1.81423,1.81362,1.81399,1.81402,29227,1.81402,GBPAUD,1min
2014-05-01 04:22:00,1.81409,1.81374,1.81402,1.81399,29333,1.81399,GBPAUD,1min
2014-05-01 04:23:00,1.81389,1.81299,1.81389,1.81320,29522,1.81320,GBPAUD,1min
2014-05-01 04:24:00,1.81349,1.81322,1.81322,1.81340,29591,1.81340,GBPAUD,1min
2014-05-01 04:25:00,1.81357,1.81306,1.81345,1.81322,29837,1.81322,GBPAUD,1min
2014-05-01 04:26:00,1.81411,1.81308,1.81322,1.81410,30059,1.81410,GBPAUD,1min
2014-05-01 04:27:00,1.81428,1.81408,1.81410,1.81419,30166,1.81419,GBPAUD,1min
2014-05-01 04:28:00,1.81479,1.81413,1.81416,1.81474,30324,1.81474,GBPAUD,1min
2014-05-01 04:29:00,1.81539,1.81456,1.81474,1.81511,30480,1.81511,GBPAUD,1min
2014-05-01 04:30:00,1.81542,1.81460,1.81511,1.81513,30785,1.81513,GBPAUD,1min
2014-05-01 04:31:00,1.81833,1.81495,1.81513,1.81700,31683,1.81700,GBPAUD,1min
2014-05-01 04:32:00,1.81754,1.81684,1.81700,1.81729,32011,1.81729,GBPAUD,1min
