DateTime,Open,High,Low,Close,Volume,AdjustmentClose,SymbolID,TimeFrame
2014-06-12 00:18:00,1.79161,1.79140,1.79157,1.79140,21596,1.79140,GBPAUD,1min
2014-06-12 00:19:00,1.79154,1.79140,1.79140,1.79147,21630,1.79147,GBPAUD,1min
2014-06-12 00:20:00,1.79162,1.79139,1.79148,1.79139,21684,1.79139,GBPAUD,1min
2014-06-12 00:21:00,1.79136,1.79064,1.79136,1.79076,21805,1.79076,GBPAUD,1min
2014-06-12 00:22:00,1.79104,1.79078,1.79078,1.79097,21868,1.79097,GBPAUD,1min
2014-06-12 00:23:00,1.79104,1.79077,1.79099,1.79079,21923,1.79079,GBPAUD,1min
2014-06-12 00:24:00,1.79082,1.79059,1.79079,1.79062,21986,1.79062,GBPAUD,1min
2014-06-12 00:25:00,1.79062,1.79048,1.79062,1.79062,22058,1.79062,GBPAUD,1min
2014-06-12 00:26:00,1.79070,1.79062,1.79062,1.79062,22088,1.79062,GBPAUD,1min
2014-06-12 00:27:00,1.79091,1.79065,1.79065,1.79091,22125,1.79091,GBPAUD,1min
2014-06-12 00:28:00,1.79091,1.79078,1.79091,1.79083,22157,1.79083,GBPAUD,1min
2014-06-12 00:29:00,1.79088,1.79083,1.79083,1.79088,22170,1.79088,GBPAUD,1min
2014-06-12 00:30:00,1.79102,1.79088,1.79088,1.79097,22197,1.79097,GBPAUD,1min
2014-06-12 00:31:00,1.79097,1.79095,1.79097,1.79095,22207,1.79095,GBPAUD,1min
2014-06-12 00:32:00,1.79096,1.79081,1.79096,1.79090,22230,1.79090,GBPAUD,1min
2014-06-12 00:33:00,1.79096,1.79085,1.79091,1.79096,22263,1.79096,GBPAUD,1min
2014-06-12 00:34:00,1.79105,1.79099,1.79099,1.79105,22272,1.79105,GBPAUD,1min
2014-06-12 00:35:00,1.79108,1.79101,1.79107,1.79101,22282,1.79101,GBPAUD,1min
2014-06-12 00:36:00,1.79109,1.79095,1.79101,1.79104,22304,1.79104,GBPAUD,1min
2014-06-12 00:37:00,1.79103,1.79067,1.79103,1.79074,22339,1.79074,GBPAUD,1min
2014-06-12 00:38:00,1.79074,1.79074,1.79074,1.79074,22345,1.79074,GBPAUD,1min
2014-06-12 00:39:00,1.79076,1.79074,1.79076,1.79074,22348,1.79074,GBPAUD,1min
2014-06-12 00:40:00,1.79095,1.79069,1.79074,1.79090,22381,1.79090,GBPAUD,1min
2014-06-12 00:41:00,1.79096,1.79089,1.79090,1.79094,22400,1.79094,GBPAUD,1min
2014-06-12 00:42:00,1.79123,1.79094,1.79094,1.79123,22426,1.79123,GBPAUD,1min
2014-06-12 00:43:00,1.79123,1.79121,1.79123,1.79122,22440,1.79122,GBPAUD,1min
2014-06-12 00:44:00,1.79134,1.79122,1.79122,1.79134,22449,1.79134,GBPAUD,1min
2014-06-12 00:45:00,1.79154,1.79134,1.79134,1.79147,22475,1.79147,GBPAUD,1min
2014-06-12 00:46:00,1.79147,1.79138,1.79143,1.79144,22492,1.79144,GBPAUD,1min
2014-06-12 00:47:00,1.79155,1.79146,1.79146,1.79155,22504,1.79155,GBPAUD,1min
2014-06-12 00:48:00,1.79165,1.79150,1.79155,1.79156,22577,1.79156,GBPAUD,1min
2014-06-12 00:49:00,1.79168,1.79149,1.79155,1.79167,22621,1.79167,GBPAUD,1min
2014-06-12 00:50:00,1.79202,1.79169,1.79169,1.79185,22726,1.79185,GBPAUD,1min
2014-06-12 00:51:00,1.79214,1.79185,1.79185,1.79206,22808,1.79206,GBPAUD,1min
2014-06-12 00:52:00,1.79214,1.79197,1.79207,1.79212,22857,1.79212,GBPAUD,1min
2014-06-12 00:53:00,1.79212,1.79188,1.79212,1.79189,22890,1.79189,GBPAUD,1min
2014-06-12 00:54:00,1.79188,1.79171,1.79188,1.79175,22912,1.79175,GBPAUD,1min
2014-06-12 00:55:00,1.79175,1.79156,1.79175,1.79165,22941,1.79165,GBPAUD,1min
2014-06-12 00:56:00,1.79164,1.79140,1.79164,1.79140,23018,1.79140,GBPAUD,1min
2014-06-12 00:57:00,1.79139,1.79125,1.79138,1.79125,23061,1.79125,GBPAUD,1min
2014-06-12 00:58:00,1.79155,1.79120,1.79125,1.79150,23130,1.79150,GBPAUD,1min
2014-06-12 00:59:00,1.79159,1.79124,1.79152,1.79138,23188,1.79138,GBPAUD,1min
2014-06-12 01:00:00,1.79136,1.79092,1.79136,1.79105,23385,1.79105,GBPAUD,1min
2014-06-12 01:01:00,1.79107,1.79091,1.79101,1.79103,23479,1.79103,GBPAUD,1min
2014-06-12 01:02:00,1.79124,1.79106,1.79106,1.79122,23518,1.79122,GBPAUD,1min
2014-06-12 01:03:00,1.79140,1.79121,1.79121,1.79140,23534,1.79140,GBPAUD,1min
2014-06-12 01:04:00,1.79146,1.79134,1.79143,1.79138,23588,1.79138,GBPAUD,1min
2014-06-12 01:05:00,1.79140,1.79134,1.79139,1.79137,23604,1.79137,GBPAUD,1min
2014-06-12 01:06:00,1.79143,1.79124,1.79138,1.79124,23649,1.79124,GBPAUD,1min
2014-06-12 01:07:00,1.79126,1.79114,1.79126,1.79116,23699,1.79116,GBPAUD,1min
2014-06-12 01:08:00,1.79120,1.79078,1.79116,1.79086,23813,1.79086,GBPAUD,1min
2014-06-12 01:09:00,1.79107,1.79080,1.79086,1.79104,23891,1.79104,GBPAUD,1min
2014-06-12 01:10:00,1.79104,1.79099,1.79104,1.79099,23914,1.79099,GBPAUD,1min
2014-06-12 01:11:00,1.79099,1.79085,1.79099,1.79085,23937,1.79085,GBPAUD,1min
2014-06-12 01:12:00,1.79088,1.79083,1.79083,1.79088,23965,1.79088,GBPAUD,1min
2014-06-12 01:13:00,1.79086,1.79083,1.79086,1.79085,23975,1.79085,GBPAUD,1min
2014-06-12 01:14:00,1.79117,1.79085,1.79085,1.79117,24085,1.79117,GBPAUD,1min
2014-06-12 01:15:00,1.79121,1.79116,1.79117,1.79121,24109,1.79121,GBPAUD,1min
2014-06-12 01:16:00,1.79121,1.79119,1.79121,1.79119,24112,1.79119,GBPAUD,1min
2014-06-12 01:17:00,1.79122,1.79119,1.79119,1.79122,24127,1.79122,GBPAUD,1min
2014-06-12 01:18:00,1.79152,1.79119,1.79122,1.79147,24168,1.79147,GBPAUD,1min
2014-06-12 01:19:00,1.79156,1.79106,1.79148,1.79109,24234,1.79109,GBPAUD,1min
2014-06-12 01:20:00,1.79126,1.79093,1.79111,1.79097,24314,1.79097,GBPAUD,1min
2014-06-12 01:21:00,1.79130,1.79098,1.79098,1.79123,24378,1.79123,GBPAUD,1min
2014-06-12 01:22:00,1.79147,1.79120,1.79125,1.79129,24472,1.79129,GBPAUD,1min
2014-06-12 01:23:00,1.79127,1.79108,1.79127,1.79108,24504,1.79108,GBPAUD,1min
2014-06-12 01:24:00,1.79123,1.79096,1.79109,1.79121,24555,1.79121,GBPAUD,1min
2014-06-12 01:25:00,1.79120,1.79103,1.79120,1.79103,24594,1.79103,GBPAUD,1min
2014-06-12 01:26:00,1.79121,1.79100,1.79106,1.79111,24616,1.79111,GBPAUD,1min
2014-06-12 01:27:00,1.79111,1.79069,1.79111,1.79072,24655,1.79072,GBPAUD,1min
2014-06-12 01:28:00,1.79093,1.79062,1.79069,1.79073,24747,1.79073,GBPAUD,1min
2014-06-12 01:29:00,1.79072,1.79051,1.79071,1.79051,24800,1.79051,GBPAUD,1min
2014-06-12 01:30:00,1.79074,1.79049,1.79051,1.79074,24902,1.79074,GBPAUD,1min
2014-06-12 01:31:00,1.79076,1.79067,1.79074,1.79076,24922,1.79076,GBPAUD,1min
2014-06-12 01:32:00,1.79083,1.79061,1.79076,1.79080,25014,1.79080,GBPAUD,1min
2014-06-12 01:33:00,1.79080,1.79041,1.79080,1.79041,25067,1.79041,GBPAUD,1min
2014-06-12 01:34:00,1.79067,1.79038,1.79041,1.79067,25128,1.79067,GBPAUD,1min
2014-06-12 01:35:00,1.79071,1.79059,1.79067,1.79065,25162,1.79065,GBPAUD,1min
2014-06-12 01:36:00,1.79085,1.79065,1.79066,1.79085,25243,1.79085,GBPAUD,1min
2014-06-12 01:37:00,1.79089,1.79079,1.79086,1.79087,25292,1.79087,GBPAUD,1min
2014-06-12 01:38:00,1.79110,1.79087,1.79087,1.79110,25317,1.79110,GBPAUD,1min
2014-06-12 01:39:00,1.79105,1.79095,1.79105,1.79098,25351,1.79098,GBPAUD,1min
2014-06-12 01:40:00,1.79098,1.79098,1.79098,1.79098,25355,1.79098,GBPAUD,1min
2014-06-12 01:41:00,1.79098,1.79098,1.79098,1.79098,25362,1.79098,GBPAUD,1min
2014-06-12 01:42:00,1.79098,1.79057,1.79098,1.79068,25425,1.79068,GBPAUD,1min
2014-06-12 01:43:00,1.79081,1.79066,1.79066,1.79081,25450,1.79081,GBPAUD,1min
2014-06-12 01:44:00,1.79096,1.79081,1.79081,1.79092,25481,1.79092,GBPAUD,1min
2014-06-12 01:45:00,1.79092,1.79053,1.79092,1.79054,25548,1.79054,GBPAUD,1min
2014-06-12 01:46:00,1.79059,1.79038,1.79055,1.79038,25631,1.79038,GBPAUD,1min
2014-06-12 01:47:00,1.79048,1.79022,1.79038,1.79038,25704,1.79038,GBPAUD,1min
2014-06-12 01:48:00,1.79038,1.78947,1.79038,1.78984,25858,1.78984,GBPAUD,1min
2014-06-12 01:49:00,1.78992,1.78958,1.78987,1.78965,25963,1.78965,GBPAUD,1min
2014-06-12 01:50:00,1.78979,1.78936,1.78965,1.78977,26125,1.78977,GBPAUD,1min
2014-06-12 01:51:00,1.79017,1.78975,1.78977,1.78976,26277,1.78976,GBPAUD,1min
2014-06-12 01:52:00,1.79014,1.78952,1.78976,1.78955,26430,1.78955,GBPAUD,1min
2014-06-12 01:53:00,1.78995,1.78957,1.78957,1.78995,26510,1.78995,GBPAUD,1min
2014-06-12 01:54:00,1.79027,1.78992,1.78996,1.78992,26630,1.78992,GBPAUD,1min
2014-06-12 01:55:00,1.79010,1.78983,1.78992,1.78985,26684,1.78985,GBPAUD,1min
2014-06-12 01:56:00,1.78985,1.78959,1.78985,1.78975,26743,1.78975,GBPAUD,1min
2014-06-12 01:57:00,1.78990,1.78974,1.78975,1.78986,26781,1.78986,GBPAUD,1min
2014-06-12 01:58:00,1.78985,1.78952,1.78985,1.78952,26846,1.78952,GBPAUD,1min
2014-06-12 01:59:00,1.78952,1.78900,1.78952,1.78923,26972,1.78923,GBPAUD,1min
2014-06-12 02:00:00,1.78923,1.78869,1.78923,1.78877,27148,1.78877,GBPAUD,1min
2014-06-12 02:01:00,1.78935,1.78876,1.78877,1.78916,27311,1.78916,GBPAUD,1min
2014-06-12 02:02:00,1.78925,1.78884,1.78920,1.78893,27397,1.78893,GBPAUD,1min
2014-06-12 02:03:00,1.78924,1.78893,1.78893,1.78914,27451,1.78914,GBPAUD,1min
2014-06-12 02:04:00,1.78919,1.78888,1.78913,1.78890,27508,1.78890,GBPAUD,1min
2014-06-12 02:05:00,1.78891,1.78887,1.78891,1.78887,27532,1.78887,GBPAUD,1min
2014-06-12 02:06:00,1.78922,1.78887,1.78887,1.78919,27582,1.78919,GBPAUD,1min
2014-06-12 02:07:00,1.78929,1.78892,1.78919,1.78893,27723,1.78893,GBPAUD,1min
2014-06-12 02:08:00,1.78897,1.78852,1.78895,1.78856,27777,1.78856,GBPAUD,1min
2014-06-12 02:09:00,1.78870,1.78813,1.78857,1.78829,27928,1.78829,GBPAUD,1min
2014-06-12 02:10:00,1.78861,1.78829,1.78831,1.78861,27972,1.78861,GBPAUD,1min
2014-06-12 02:11:00,1.78877,1.78864,1.78864,1.78876,28003,1.78876,GBPAUD,1min
2014-06-12 02:12:00,1.78937,1.78876,1.78879,1.78913,28183,1.78913,GBPAUD,1min
2014-06-12 02:13:00,1.78920,1.78907,1.78913,1.78919,28270,1.78919,GBPAUD,1min
2014-06-12 02:14:00,1.78938,1.78916,1.78919,1.78938,28305,1.78938,GBPAUD,1min
2014-06-12 02:15:00,1.78956,1.78936,1.78937,1.78936,28367,1.78936,GBPAUD,1min
2014-06-12 02:16:00,1.78942,1.78934,1.78937,1.78939,28386,1.78939,GBPAUD,1min
2014-06-12 02:17:00,1.78948,1.78914,1.78940,1.78918,28456,1.78918,GBPAUD,1min
2014-06-12 02:18:00,1.78937,1.78917,1.78919,1.78926,28498,1.78926,GBPAUD,1min
2014-06-12 02:19:00,1.78933,1.78915,1.78924,1.78923,28539,1.78923,GBPAUD,1min
2014-06-12 02:20:00,1.78932,1.78921,1.78921,1.78932,28554,1.78932,GBPAUD,1min
2014-06-12 02:21:00,1.78935,1.78923,1.78933,1.78924,28587,1.78924,GBPAUD,1min
2014-06-12 02:22:00,1.78958,1.78927,1.78927,1.78931,28685,1.78931,GBPAUD,1min
2014-06-12 02:23:00,1.78939,1.78899,1.78933,1.78928,28795,1.78928,GBPAUD,1min
2014-06-12 02:24:00,1.78949,1.78927,1.78928,1.78936,28862,1.78936,GBPAUD,1min
2014-06-12 02:25:00,1.78959,1.78930,1.78936,1.78936,29004,1.78936,GBPAUD,1min
2014-06-12 02:26:00,1.78937,1.78907,1.78936,1.78912,29060,1.78912,GBPAUD,1min
2014-06-12 02:27:00,1.78912,1.78912,1.78912,1.78912,29062,1.78912,GBPAUD,1min
2014-06-12 02:28:00,1.78956,1.78913,1.78913,1.78932,29209,1.78932,GBPAUD,1min
2014-06-12 02:29:00,1.78934,1.78931,1.78931,1.78934,29215,1.78934,GBPAUD,1min
2014-06-12 02:30:00,1.78960,1.78925,1.78934,1.78957,29328,1.78957,GBPAUD,1min
2014-06-12 02:31:00,1.78971,1.78954,1.78958,1.78954,29371,1.78954,GBPAUD,1min
2014-06-12 02:32:00,1.78955,1.78954,1.78954,1.78954,29383,1.78954,GBPAUD,1min
2014-06-12 02:33:00,1.78960,1.78939,1.78954,1.78943,29412,1.78943,GBPAUD,1min
2014-06-12 02:34:00,1.78947,1.78931,1.78947,1.78931,29445,1.78931,GBPAUD,1min
2014-06-12 02:35:00,1.78938,1.78930,1.78931,1.78934,29470,1.78934,GBPAUD,1min
2014-06-12 02:36:00,1.78945,1.78921,1.78934,1.78941,29527,1.78941,GBPAUD,1min
2014-06-12 02:37:00,1.78944,1.78916,1.78941,1.78939,29585,1.78939,GBPAUD,1min
2014-06-12 02:38:00,1.78952,1.78939,1.78939,1.78942,29616,1.78942,GBPAUD,1min
2014-06-12 02:39:00,1.78957,1.78943,1.78943,1.78954,29642,1.78954,GBPAUD,1min
2014-06-12 02:40:00,1.78959,1.78939,1.78955,1.78940,29712,1.78940,GBPAUD,1min
2014-06-12 02:41:00,1.78947,1.78934,1.78939,1.78941,29745,1.78941,GBPAUD,1min
2014-06-12 02:42:00,1.78941,1.78933,1.78941,1.78941,29767,1.78941,GBPAUD,1min
2014-06-12 02:43:00,1.78966,1.78933,1.78941,1.78966,29820,1.78966,GBPAUD,1min
2014-06-12 02:44:00,1.78986,1.78968,1.78968,1.78978,29869,1.78978,GBPAUD,1min
2014-06-12 02:45:00,1.78987,1.78961,1.78979,1.78984,29980,1.78984,GBPAUD,1min
2014-06-12 02:46:00,1.78988,1.78963,1.78988,1.78976,30023,1.78976,GBPAUD,1min
2014-06-12 02:47:00,1.78991,1.78977,1.78977,1.78985,30051,1.78985,GBPAUD,1min
2014-06-12 02:48:00,1.78985,1.78945,1.78985,1.78945,30095,1.78945,GBPAUD,1min
2014-06-12 02:49:00,1.78948,1.78914,1.78946,1.78919,30195,1.78919,GBPAUD,1min
2014-06-12 02:50:00,1.78947,1.78904,1.78919,1.78910,30304,1.78910,GBPAUD,1min
2014-06-12 02:51:00,1.78910,1.78862,1.78910,1.78874,30534,1.78874,GBPAUD,1min
2014-06-12 02:52:00,1.78913,1.78875,1.78875,1.78910,30698,1.78910,GBPAUD,1min
2014-06-12 02:53:00,1.79034,1.78910,1.78910,1.79001,31102,1.79001,GBPAUD,1min
2014-06-12 02:54:00,1.79042,1.78978,1.79001,1.79011,31427,1.79011,GBPAUD,1min
2014-06-12 02:55:00,1.79037,1.78995,1.79010,1.79008,31656,1.79008,GBPAUD,1min
2014-06-12 02:56:00,1.79012,1.78981,1.79008,1.79010,31817,1.79010,GBPAUD,1min
2014-06-12 02:57:00,1.79031,1.78984,1.79008,1.78987,31914,1.78987,GBPAUD,1min
2014-06-12 02:58:00,1.78992,1.78969,1.78987,1.78972,31971,1.78972,GBPAUD,1min
2014-06-12 02:59:00,1.79004,1.78976,1.78976,1.78988,32030,1.78988,GBPAUD,1min
2014-06-12 03:00:00,1.79003,1.78977,1.78988,1.78977,32093,1.78977,GBPAUD,1min
2014-06-12 03:01:00,1.79019,1.78977,1.78977,1.79002,32280,1.79002,GBPAUD,1min
2014-06-12 03:02:00,1.79023,1.79003,1.79008,1.79016,32373,1.79016,GBPAUD,1min
2014-06-12 03:03:00,1.79043,1.79015,1.79016,1.79018,32450,1.79018,GBPAUD,1min
2014-06-12 03:04:00,1.79033,1.78983,1.79020,1.79012,32677,1.79012,GBPAUD,1min
2014-06-12 03:05:00,1.79060,1.79003,1.79013,1.79052,32958,1.79052,GBPAUD,1min
2014-06-12 03:06:00,1.79094,1.79053,1.79053,1.79069,33193,1.79069,GBPAUD,1min
2014-06-12 03:07:00,1.79154,1.79069,1.79069,1.79074,33497,1.79074,GBPAUD,1min
2014-06-12 03:08:00,1.79104,1.79059,1.79073,1.79061,33611,1.79061,GBPAUD,1min
2014-06-12 03:09:00,1.79061,1.78973,1.79061,1.78980,33792,1.78980,GBPAUD,1min
2014-06-12 03:10:00,1.78980,1.78925,1.78980,1.78979,34135,1.78979,GBPAUD,1min
2014-06-12 03:11:00,1.79052,1.78980,1.78980,1.79033,34603,1.79033,GBPAUD,1min
2014-06-12 03:12:00,1.79038,1.78959,1.79034,1.78972,34859,1.78972,GBPAUD,1min
2014-06-12 03:13:00,1.79066,1.78969,1.78973,1.79061,35085,1.79061,GBPAUD,1min
2014-06-12 03:14:00,1.79060,1.79012,1.79060,1.79020,35205,1.79020,GBPAUD,1min
2014-06-12 03:15:00,1.79028,1.78937,1.79020,1.78970,35470,1.78970,GBPAUD,1min
2014-06-12 03:16:00,1.78971,1.78881,1.78971,1.78910,35790,1.78910,GBPAUD,1min
2014-06-12 03:17:00,1.78974,1.78910,1.78910,1.78954,36008,1.78954,GBPAUD,1min
2014-06-12 03:18:00,1.78962,1.78880,1.78955,1.78881,36147,1.78881,GBPAUD,1min
2014-06-12 03:19:00,1.78900,1.78843,1.78884,1.78861,36397,1.78861,GBPAUD,1min
2014-06-12 03:20:00,1.78873,1.78809,1.78863,1.78842,36644,1.78842,GBPAUD,1min
2014-06-12 03:21:00,1.78852,1.78760,1.78846,1.78851,37115,1.78851,GBPAUD,1min
2014-06-12 03:22:00,1.78955,1.78851,1.78851,1.78946,37410,1.78946,GBPAUD,1min
2014-06-12 03:23:00,1.78948,1.78905,1.78946,1.78905,37645,1.78905,GBPAUD,1min
2014-06-12 03:24:00,1.78905,1.78838,1.78905,1.78840,37895,1.78840,GBPAUD,1min
2014-06-12 03:25:00,1.78845,1.78817,1.78844,1.78826,38072,1.78826,GBPAUD,1min
2014-06-12 03:26:00,1.78840,1.78822,1.78824,1.78830,38253,1.78830,GBPAUD,1min
2014-06-12 03:27:00,1.78861,1.78825,1.78830,1.78860,38328,1.78860,GBPAUD,1min
2014-06-12 03:28:00,1.78888,1.78847,1.78861,1.78847,38456,1.78847,GBPAUD,1min
2014-06-12 03:29:00,1.78856,1.78831,1.78847,1.78856,38540,1.78856,GBPAUD,1min
2014-06-12 03:30:00,1.78880,1.78856,1.78856,1.78864,38654,1.78864,GBPAUD,1min
2014-06-12 03:31:00,1.78897,1.78861,1.78864,1.78897,38764,1.78897,GBPAUD,1min
2014-06-12 03:32:00,1.78898,1.78879,1.78895,1.78892,38830,1.78892,GBPAUD,1min
2014-06-12 03:33:00,1.78892,1.78884,1.78892,1.78884,38864,1.78884,GBPAUD,1min
2014-06-12 03:34:00,1.78935,1.78884,1.78884,1.78932,38974,1.78932,GBPAUD,1min
2014-06-12 03:35:00,1.78950,1.78928,1.78934,1.78931,39132,1.78931,GBPAUD,1min
2014-06-12 03:36:00,1.78931,1.78904,1.78930,1.78904,39269,1.78904,GBPAUD,1min
2014-06-12 03:37:00,1.78943,1.78901,1.78904,1.78942,39388,1.78942,GBPAUD,1min
2014-06-12 03:38:00,1.78969,1.78925,1.78941,1.78948,39569,1.78948,GBPAUD,1min
2014-06-12 03:39:00,1.78949,1.78921,1.78948,1.78921,39673,1.78921,GBPAUD,1min
2014-06-12 03:40:00,1.78959,1.78917,1.78923,1.78952,39903,1.78952,GBPAUD,1min
2014-06-12 03:41:00,1.79005,1.78952,1.78952,1.78981,40082,1.78981,GBPAUD,1min
2014-06-12 03:42:00,1.78991,1.78973,1.78979,1.78988,40149,1.78988,GBPAUD,1min
2014-06-12 03:43:00,1.79035,1.78988,1.78989,1.79030,40279,1.79030,GBPAUD,1min
2014-06-12 03:44:00,1.79032,1.78995,1.79030,1.79008,40424,1.79008,GBPAUD,1min
2014-06-12 03:45:00,1.79011,1.78991,1.79008,1.79006,40554,1.79006,GBPAUD,1min
2014-06-12 03:46:00,1.79013,1.78997,1.79005,1.78997,40678,1.78997,GBPAUD,1min
2014-06-12 03:47:00,1.79017,1.78995,1.78996,1.79010,40740,1.79010,GBPAUD,1min
2014-06-12 03:48:00,1.79021,1.79002,1.79009,1.79002,40826,1.79002,GBPAUD,1min
2014-06-12 03:49:00,1.79032,1.79000,1.79002,1.79001,40943,1.79001,GBPAUD,1min
2014-06-12 03:50:00,1.79006,1.78979,1.79001,1.78981,41049,1.78981,GBPAUD,1min
2014-06-12 03:51:00,1.78987,1.78980,1.78980,1.78987,41086,1.78987,GBPAUD,1min
2014-06-12 03:52:00,1.78989,1.78980,1.78986,1.78980,41113,1.78980,GBPAUD,1min
2014-06-12 03:53:00,1.79015,1.78982,1.78982,1.79015,41187,1.79015,GBPAUD,1min
2014-06-12 03:54:00,1.79020,1.79004,1.79015,1.79004,41265,1.79004,GBPAUD,1min
2014-06-12 03:55:00,1.79012,1.79002,1.79004,1.79002,41338,1.79002,GBPAUD,1min
2014-06-12 03:56:00,1.79022,1.79003,1.79004,1.79018,41416,1.79018,GBPAUD,1min
2014-06-12 03:57:00,1.79023,1.79003,1.79022,1.79006,41477,1.79006,GBPAUD,1min
2014-06-12 03:58:00,1.79011,1.79003,1.79005,1.79005,41542,1.79005,GBPAUD,1min
2014-06-12 03:59:00,1.79021,1.79003,1.79006,1.79021,41590,1.79021,GBPAUD,1min
2014-06-12 04:00:00,1.79039,1.78998,1.79020,1.79032,41719,1.79032,GBPAUD,1min
2014-06-12 04:01:00,1.79042,1.79025,1.79032,1.79040,41838,1.79040,GBPAUD,1min
2014-06-12 04:02:00,1.79109,1.79042,1.79042,1.79093,42001,1.79093,GBPAUD,1min
2014-06-12 04:03:00,1.79098,1.79078,1.79089,1.79097,42147,1.79097,GBPAUD,1min
2014-06-12 04:04:00,1.79105,1.79094,1.79097,1.79101,42224,1.79101,GBPAUD,1min
2014-06-12 04:05:00,1.79115,1.79094,1.79099,1.79109,42359,1.79109,GBPAUD,1min
2014-06-12 04:06:00,1.79133,1.79101,1.79111,1.79111,42531,1.79111,GBPAUD,1min
2014-06-12 04:07:00,1.79118,1.79093,1.79110,1.79117,42656,1.79117,GBPAUD,1min
2014-06-12 04:08:00,1.79122,1.79091,1.79118,1.79101,42778,1.79101,GBPAUD,1min
2014-06-12 04:09:00,1.79121,1.79102,1.79102,1.79115,42904,1.79115,GBPAUD,1min
2014-06-12 04:10:00,1.79120,1.79082,1.79114,1.79082,43040,1.79082,GBPAUD,1min
2014-06-12 04:11:00,1.79109,1.79079,1.79082,1.79086,43181,1.79086,GBPAUD,1min
2014-06-12 04:12:00,1.79088,1.79082,1.79086,1.79087,43230,1.79087,GBPAUD,1min
2014-06-12 04:13:00,1.79117,1.79086,1.79086,1.79105,43352,1.79105,GBPAUD,1min
2014-06-12 04:14:00,1.79105,1.79084,1.79105,1.79084,43457,1.79084,GBPAUD,1min
2014-06-12 04:15:00,1.79084,1.79068,1.79084,1.79071,43542,1.79071,GBPAUD,1min
2014-06-12 04:16:00,1.79074,1.79047,1.79074,1.79062,43639,1.79062,GBPAUD,1min
2014-06-12 04:17:00,1.79079,1.79057,1.79064,1.79069,43724,1.79069,GBPAUD,1min
2014-06-12 04:18:00,1.79069,1.79043,1.79067,1.79060,43889,1.79060,GBPAUD,1min
2014-06-12 04:19:00,1.79060,1.79023,1.79060,1.79023,43976,1.79023,GBPAUD,1min
2014-06-12 04:20:00,1.79032,1.79008,1.79023,1.79018,44101,1.79018,GBPAUD,1min
2014-06-12 04:21:00,1.79051,1.79015,1.79018,1.79029,44252,1.79029,GBPAUD,1min
2014-06-12 04:22:00,1.79088,1.79029,1.79031,1.79083,44427,1.79083,GBPAUD,1min
2014-06-12 04:23:00,1.79091,1.79077,1.79083,1.79085,44585,1.79085,GBPAUD,1min
2014-06-12 04:24:00,1.79085,1.79061,1.79084,1.79062,44680,1.79062,GBPAUD,1min
2014-06-12 04:25:00,1.79081,1.79051,1.79061,1.79064,44805,1.79064,GBPAUD,1min
2014-06-12 04:26:00,1.79073,1.79047,1.79065,1.79060,44930,1.79060,GBPAUD,1min
2014-06-12 04:27:00,1.79067,1.79055,1.79060,1.79066,44994,1.79066,GBPAUD,1min
2014-06-12 04:28:00,1.79087,1.79066,1.79067,1.79087,45093,1.79087,GBPAUD,1min
2014-06-12 04:29:00,1.79115,1.79085,1.79087,1.79111,45183,1.79111,GBPAUD,1min
2014-06-12 04:30:00,1.79117,1.79094,1.79111,1.79109,45256,1.79109,GBPAUD,1min
2014-06-12 04:31:00,1.79122,1.79101,1.79109,1.79118,45302,1.79118,GBPAUD,1min
